atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station,yelp_id
27.0,14.0,25.0,60.0,5.0,14.0,33.0,3.0,13.0,4.0,1.0,10.0,6.0,,1.0,,,UJhIXf50IsxSTKh4qfbudQ
15.0,14.0,3.0,28.0,,5.0,6.0,1.0,2.0,,,6.0,1.0,,,,,UJkKvl5TU3sPsg-Lr3-FqA
4.0,1.0,2.0,17.0,,14.0,2.0,,3.0,,,5.0,,,,,,UMgimogzdDWAoYxKuTZkmw
36.0,15.0,21.0,60.0,6.0,32.0,38.0,3.0,31.0,5.0,4.0,24.0,10.0,,1.0,,,UMvhgjQRiIoL_iFIy37ljw
3.0,,2.0,3.0,,5.0,1.0,1.0,6.0,,,6.0,,,,,,UWMQkY7Zgf6JnQQ7ZjPU3w
29.0,24.0,6.0,10.0,,36.0,16.0,2.0,6.0,1.0,1.0,18.0,4.0,,2.0,,,UZlLBVnqs9Ikphin8CMVcA
8.0,3.0,7.0,53.0,,4.0,9.0,2.0,11.0,,,9.0,3.0,,,,,UZvLVYfbKXyYuTSLspY6RQ
16.0,2.0,4.0,26.0,2.0,12.0,5.0,2.0,4.0,,,22.0,,,2.0,,,UfHEi9utdQHXhAYfg2x4iA
19.0,4.0,7.0,13.0,1.0,13.0,5.0,2.0,,1.0,,5.0,7.0,,,,,Uf_qL8OtLpkxkmR7zA_kAA
38.0,15.0,41.0,36.0,1.0,53.0,22.0,,12.0,,,10.0,4.0,,1.0,,,UioRtPmsqLE2WzVeWl82qw
13.0,5.0,8.0,38.0,2.0,3.0,6.0,1.0,12.0,1.0,,3.0,4.0,,,,,UjRUYrYR40BNSWOH291XWQ
22.0,12.0,24.0,32.0,1.0,42.0,13.0,2.0,6.0,,,7.0,1.0,,,,,Uk5BvpvhukA4yOpws02lYw
60.0,60.0,48.0,35.0,1.0,60.0,51.0,1.0,15.0,,4.0,20.0,15.0,1.0,2.0,,,Up2tmE-SJD5ngkzgNqIj4w
9.0,2.0,1.0,9.0,,9.0,1.0,2.0,1.0,,,3.0,1.0,,1.0,,,UqZ75r7yE3hfX1-MQdsEMw
9.0,3.0,,15.0,,13.0,2.0,4.0,4.0,,1.0,8.0,4.0,,1.0,,,Uw15iWMpttiib7qICpCuQg
13.0,4.0,3.0,18.0,1.0,10.0,13.0,,13.0,1.0,,17.0,,,,,,V2usEClDzXSr7udUs2UyZQ
20.0,5.0,34.0,21.0,3.0,22.0,13.0,,4.0,,2.0,8.0,,,2.0,,1.0,V7xTNbFbCFWinsxdd1wW9Q
14.0,8.0,8.0,11.0,,8.0,5.0,1.0,6.0,,,3.0,5.0,,,,,VBytlVq8EkAYzczH6eyVXA
15.0,5.0,22.0,29.0,,24.0,12.0,,9.0,4.0,3.0,13.0,3.0,1.0,2.0,,,VLMa-hkqNp_RJVnBbs5v7Q
11.0,5.0,14.0,39.0,,8.0,11.0,,3.0,,1.0,3.0,1.0,,,,,VOgR3bXOuQ1VemKvtCkRxQ
4.0,4.0,3.0,35.0,1.0,7.0,3.0,,6.0,,,6.0,,,1.0,,,VQaXYOfSt33RO6CNThIUjw
17.0,11.0,9.0,38.0,5.0,19.0,16.0,,10.0,5.0,4.0,14.0,2.0,,2.0,,,VRlrvtmKcpY86oyF93WVRQ
15.0,3.0,1.0,45.0,4.0,13.0,13.0,1.0,1.0,2.0,1.0,7.0,,,,,,VSkrxWVZPhMM1Q-ElTqnig
19.0,5.0,25.0,60.0,5.0,35.0,27.0,,13.0,3.0,1.0,15.0,9.0,,,,,VVbEoA9GAPB4H70wSnJy6A
10.0,3.0,1.0,30.0,1.0,6.0,7.0,1.0,6.0,,,4.0,2.0,,,,,VWwt4ZSoqpKp2BZYbcZMKQ
11.0,3.0,1.0,7.0,,14.0,2.0,1.0,,,,3.0,1.0,,2.0,,,VacgHAqB8xLiL7tlkU2yjg
34.0,14.0,37.0,26.0,,44.0,19.0,,11.0,,1.0,11.0,6.0,,1.0,,,VbBpTatcxhQZmyTOnLoogQ
17.0,8.0,7.0,21.0,4.0,18.0,11.0,2.0,1.0,1.0,3.0,6.0,10.0,1.0,,,,VdpxYO4hCKYo0eSF9r59ew
2.0,1.0,8.0,11.0,3.0,15.0,7.0,,5.0,1.0,,9.0,2.0,,,,,VeO2Zjb69JwhVaJcNSrgLw
8.0,1.0,12.0,23.0,1.0,18.0,7.0,2.0,5.0,2.0,,3.0,,,2.0,,,Vg_g_xJwrNZypGaTXRVmyA
6.0,,11.0,57.0,4.0,16.0,4.0,,9.0,,,11.0,2.0,,,,,Vgjtu4xB8Wz0lcbeuE6tSw
11.0,2.0,9.0,57.0,3.0,14.0,10.0,2.0,12.0,,,11.0,2.0,,,,,ViDJj77h9CA0tb7I4TO05w
16.0,8.0,7.0,22.0,1.0,16.0,11.0,1.0,2.0,3.0,,1.0,10.0,,,,,ViqIawvQKbfFYgCwLYYmGg
17.0,1.0,2.0,14.0,,19.0,5.0,8.0,1.0,,,6.0,1.0,,1.0,,,VnP_0fxKI3NpqrRxJ5Zrpg
9.0,,7.0,,,25.0,2.0,,1.0,,,,2.0,,,,,VnWmaLROu17j46m-jAUe6Q
5.0,,21.0,,4.0,15.0,15.0,,,,,,,,,,1.0,VpJvo92-PpQ_VmRKUQvpYA
15.0,4.0,12.0,20.0,2.0,11.0,4.0,2.0,4.0,,3.0,2.0,,,,,,Vsc6Fzqa9h2AHc6x1CtlQw
11.0,8.0,4.0,24.0,1.0,4.0,8.0,,6.0,2.0,1.0,3.0,4.0,,,,,Vx45BHm0HGnjYmq2wVJ-Mg
11.0,2.0,10.0,54.0,4.0,14.0,9.0,2.0,12.0,,,8.0,2.0,,,,,VyF51FO812PTcPnGCLxukQ
32.0,13.0,34.0,19.0,,40.0,15.0,,8.0,1.0,1.0,10.0,7.0,,1.0,,,Vz8SbLFs8qDzd29BYfN6Zg
27.0,4.0,45.0,33.0,7.0,35.0,31.0,1.0,15.0,2.0,3.0,18.0,7.0,,1.0,,,W-dLaUtsl0p25py_hUm3HA
2.0,,3.0,2.0,,,2.0,,1.0,,,1.0,1.0,,1.0,,,W0HbLIPUUQbv9Kp5NEmqRw
10.0,5.0,15.0,21.0,2.0,6.0,8.0,,7.0,,1.0,3.0,2.0,,,,,W478o_jMfr2FQb02xxdd5g
26.0,12.0,36.0,51.0,4.0,27.0,30.0,,25.0,5.0,2.0,11.0,12.0,,,,,W4rp7QysiNFwSsEf8VbRjA
4.0,,,2.0,,10.0,,,,,,3.0,,,,,,W72F8R4DGeLua6vQPfi1Rw
6.0,,1.0,4.0,,16.0,2.0,1.0,1.0,,,15.0,,,,,,W7oBZ1A7gLnKpYV4dNVV-w
14.0,3.0,1.0,5.0,,6.0,3.0,5.0,1.0,,,2.0,2.0,,1.0,,,W93PU2PI1qGDAZLyRv4hMg
14.0,3.0,3.0,12.0,,12.0,7.0,4.0,2.0,,,2.0,2.0,,1.0,,,WFz45AoI-mZJ1OqDZG0dPw
2.0,,1.0,2.0,,4.0,2.0,1.0,,,1.0,,,,,,,WGOJKwHy5fyLvX4vYBvrWQ
17.0,5.0,34.0,42.0,5.0,30.0,27.0,,20.0,6.0,3.0,7.0,13.0,,,,,WIoii7lpw4fjWbYnBT-VPA
4.0,,1.0,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,,WJKygkPnTJLbCZ-XXYp6aQ
1.0,,7.0,10.0,,15.0,4.0,1.0,7.0,1.0,,5.0,2.0,,1.0,,,WJmzdY8wZh8bBx5vbE14oQ
3.0,1.0,3.0,10.0,2.0,4.0,3.0,,5.0,1.0,1.0,1.0,3.0,,,,,WKmUt9S8g8C4Wl5RCJDlAg
23.0,6.0,6.0,25.0,1.0,17.0,5.0,3.0,2.0,1.0,,1.0,7.0,,,,,WLSH9vlew_wvnfJ9hNWJxg
3.0,1.0,,5.0,,7.0,,,1.0,,,,1.0,,1.0,,1.0,WLX4a7bCgtzZHIpgEX2ROw
14.0,7.0,4.0,12.0,,8.0,8.0,3.0,1.0,1.0,,4.0,3.0,,,,,WOfss4ayrS0UVrxBfayzxg
16.0,7.0,16.0,15.0,4.0,27.0,8.0,1.0,7.0,2.0,3.0,11.0,1.0,,,,,WPe9r4_b_ByxM-c3OhbDew
12.0,3.0,7.0,19.0,,14.0,6.0,5.0,3.0,,,5.0,,,1.0,,,WQqFyF6FxTVRojoSN4Nljw
21.0,16.0,23.0,43.0,5.0,25.0,37.0,2.0,7.0,2.0,,23.0,8.0,1.0,2.0,,,WRPH65UzCmUB7D7IXdZ7Lw
11.0,4.0,29.0,33.0,1.0,18.0,8.0,,11.0,1.0,4.0,4.0,1.0,,,,,WToFoJxaOlCLijJKkd0UxA
5.0,,,3.0,,6.0,,,1.0,,,3.0,,,1.0,,,WUACpmPkk7zwjkzdgB5ICg
19.0,5.0,34.0,22.0,3.0,21.0,13.0,,4.0,,2.0,8.0,,,2.0,,1.0,WVhjjxLACOg6gNFpcy1OSQ
9.0,3.0,10.0,28.0,1.0,5.0,6.0,1.0,9.0,,1.0,4.0,3.0,,1.0,,,WWfigVG1kmdQXSUaDk_gXg
15.0,14.0,3.0,27.0,,5.0,6.0,1.0,2.0,,,6.0,1.0,,,,,WX0oF2dSJjXEFlo4gMJDdA
10.0,1.0,1.0,12.0,,13.0,1.0,2.0,2.0,,,4.0,,,,,,WZ8bA-iZXauINSURU2qrXg
11.0,8.0,4.0,13.0,,9.0,7.0,1.0,1.0,,,7.0,3.0,,,,,WgCwNl6368ARtwUUN5LF6Q
9.0,6.0,4.0,32.0,2.0,13.0,5.0,6.0,11.0,,1.0,11.0,3.0,,,,,WgpS7RWOcB6_eMbnxGzIrA
13.0,2.0,21.0,44.0,2.0,15.0,14.0,1.0,15.0,1.0,4.0,8.0,2.0,,1.0,,,WkM87Xr2NIECZU_KXKCm8Q
6.0,4.0,8.0,,3.0,13.0,7.0,1.0,,,,1.0,,,,,,WoISPjqqy3lV4ctwDUpztA
12.0,7.0,,3.0,,5.0,5.0,3.0,1.0,,,3.0,4.0,,,,,WqHPB51wrjn1exIs-s9UXw
5.0,,4.0,6.0,1.0,9.0,1.0,3.0,2.0,,,3.0,,,1.0,,,Wr1NPE3LT7Yly79gn4KlSQ
30.0,6.0,59.0,39.0,,28.0,19.0,,12.0,6.0,8.0,19.0,6.0,1.0,2.0,,,Wshj4YIVBsVTiUbsMi-z8w
27.0,4.0,46.0,33.0,7.0,36.0,31.0,1.0,15.0,2.0,4.0,18.0,8.0,,1.0,,,WupS_epPqYxzeBY9FiRzKw
4.0,2.0,5.0,5.0,,8.0,4.0,,6.0,,,9.0,,,2.0,,,WxOxDPCFYmVyYuGbVuk5bg
1.0,,1.0,7.0,,15.0,1.0,1.0,4.0,,,6.0,,,,,,WylKsZv1qKCDqrHd-joiOA
16.0,6.0,4.0,35.0,1.0,12.0,9.0,2.0,7.0,,,5.0,3.0,,1.0,,,Wz4LD7ABfwggHnICV30L6Q
7.0,2.0,6.0,15.0,4.0,9.0,9.0,2.0,6.0,,,2.0,,,,,,X-ramHIJtG5HHulYqt_Qqg
4.0,3.0,15.0,22.0,,5.0,6.0,1.0,2.0,1.0,,3.0,2.0,,1.0,,,X1rNxpEgtWFojCXCTkO8bQ
14.0,3.0,12.0,8.0,2.0,8.0,11.0,,12.0,,1.0,11.0,3.0,,,,,X3pKG4mz9Y1pyP1IbzjcXw
10.0,5.0,8.0,42.0,2.0,6.0,8.0,,9.0,3.0,,13.0,3.0,,1.0,,,X4wC-UUiJzC_FLmVWKRf4Q
3.0,1.0,,31.0,1.0,8.0,2.0,2.0,5.0,,,11.0,3.0,,,,,X68G-wzDeoP4RG4aVgLJNg
12.0,2.0,5.0,29.0,,9.0,5.0,,3.0,,,4.0,,,,,,X7anCve4yOGNtB_beYYYYQ
13.0,1.0,25.0,33.0,3.0,25.0,13.0,4.0,5.0,1.0,5.0,17.0,5.0,,,,,X9NjtvRYLS_QQPT4D2bcmg
2.0,1.0,1.0,1.0,,6.0,,,1.0,,,2.0,,,,,,XEJS1b36zJY7uuDnWeZhyg
19.0,23.0,9.0,12.0,3.0,22.0,16.0,2.0,6.0,3.0,,6.0,6.0,,,,,XHO6aQEhrfhkJ2kP93PT-Q
6.0,3.0,2.0,17.0,,7.0,5.0,,1.0,,,4.0,1.0,,,,,XKSxvFuiPwhrw_dKeoG8gQ
19.0,11.0,9.0,24.0,4.0,25.0,15.0,3.0,8.0,,,36.0,2.0,1.0,1.0,,,XKcHgQ75rl0nUv21sHUJ1w
6.0,,9.0,2.0,,1.0,4.0,,2.0,,1.0,1.0,,,,,,XMP4RrLG82hl8XCZTeehnQ
7.0,2.0,6.0,15.0,4.0,9.0,9.0,2.0,6.0,,,2.0,,,,,,XN31yqCpt4_aOJDoceuCvw
5.0,1.0,17.0,3.0,,6.0,4.0,,,,,,1.0,,,,,XNjxyrt3byRNKeUeERDZ1w
7.0,1.0,7.0,8.0,,12.0,3.0,,4.0,1.0,,1.0,,,,,,XQcQwlIKeaNwr_So1R-2QA
16.0,3.0,16.0,51.0,4.0,25.0,9.0,2.0,18.0,1.0,2.0,10.0,1.0,,1.0,,,XRNjZjFdsXim8OHmKLBw4w
3.0,,5.0,11.0,,9.0,2.0,1.0,9.0,1.0,,10.0,,,1.0,,,X_QoHd32bFtUXOilyit44A
2.0,,,,,3.0,1.0,2.0,2.0,3.0,,3.0,,,,,,X_j-49mV9RF549tMMJ7fbQ
8.0,,8.0,9.0,2.0,12.0,3.0,2.0,3.0,1.0,1.0,5.0,3.0,,2.0,,,Xd8SWZI5P8dp_fpVXqd60A
24.0,9.0,31.0,14.0,,42.0,16.0,2.0,11.0,1.0,4.0,18.0,2.0,,,,,Xd8hcop1s2uCMNUP6rTo0Q
13.0,11.0,5.0,52.0,1.0,15.0,9.0,3.0,20.0,,,8.0,2.0,,1.0,,,XhOEpZjSCs6uV7j8TBr3OQ
3.0,,1.0,3.0,,,,,1.0,,,2.0,,,,,,XmZ5IxEoGnwpa-VJV8C9sQ
8.0,2.0,4.0,47.0,,8.0,11.0,2.0,7.0,,1.0,17.0,5.0,,1.0,,,XrWUW9dj5AjPFfjQoD8pRA
14.0,1.0,24.0,34.0,3.0,20.0,14.0,2.0,6.0,1.0,5.0,17.0,3.0,,1.0,,,Xzs92dubaqfnAsPGliu6ug
8.0,1.0,11.0,18.0,,14.0,2.0,2.0,12.0,1.0,,12.0,1.0,,,,,Y34JQbHCvaM2yfmBy6eZ4w
6.0,,9.0,2.0,,2.0,4.0,,2.0,,1.0,1.0,,,,,,Y3s82jJL7hhbcjMaH0kaLA
9.0,2.0,9.0,60.0,1.0,9.0,10.0,3.0,18.0,1.0,,4.0,4.0,,3.0,,,Y6wYPXFOaU5LwNy6hHwfUQ
7.0,1.0,4.0,4.0,,14.0,3.0,4.0,1.0,,,1.0,,,,,,YDZZdmfXAzSyYcUoIWT7ow
24.0,10.0,33.0,51.0,4.0,31.0,28.0,,22.0,5.0,2.0,8.0,13.0,,,,,YFG7dQ0Vd6G1OU8H3cg1xg
13.0,3.0,10.0,60.0,2.0,14.0,10.0,2.0,11.0,,,13.0,2.0,,1.0,,,YKjnOD9ZzHw78x8vVZ919Q
11.0,2.0,4.0,4.0,,9.0,7.0,2.0,4.0,,1.0,7.0,,,1.0,,,YOfgtb5zeEhQe2WTsbonlg
9.0,3.0,1.0,6.0,,6.0,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,YRYoQgriW2EtLWiTTSdkjA
13.0,2.0,5.0,37.0,3.0,13.0,8.0,4.0,5.0,,,8.0,1.0,,1.0,,,YUrZwn46B-t_NRL-_eW1oQ
57.0,55.0,56.0,27.0,1.0,60.0,31.0,1.0,13.0,,4.0,17.0,11.0,1.0,3.0,,,YUznkziSSfrlQ-wLKKBLBw
4.0,,7.0,,,1.0,12.0,,,1.0,4.0,1.0,5.0,,,,,YWrgYQsTOvyfviMtWlu6yA
21.0,13.0,14.0,50.0,2.0,16.0,20.0,1.0,18.0,2.0,1.0,15.0,6.0,,,,,YX420F6tVME_9C22nbqUvg
12.0,5.0,14.0,11.0,1.0,21.0,12.0,,7.0,2.0,3.0,18.0,1.0,,1.0,,,YZUvm7_lBnbdhR80jUU1lw
22.0,9.0,15.0,40.0,4.0,27.0,20.0,3.0,18.0,3.0,3.0,18.0,7.0,,1.0,,,YbByv5ahenvnNZwKnHei8A
8.0,1.0,22.0,10.0,7.0,11.0,20.0,1.0,13.0,,8.0,16.0,5.0,,2.0,,,Ycw6w4wlsQAIMyogytkbgw
12.0,4.0,9.0,25.0,3.0,20.0,7.0,,13.0,1.0,1.0,12.0,,,,,,Yehkh24xjl93EQO2ixVpsQ
5.0,2.0,4.0,10.0,,7.0,3.0,2.0,3.0,,,5.0,,,,1.0,,YetYHIRKrZDGHZ50I_RMag
11.0,4.0,4.0,23.0,2.0,9.0,9.0,3.0,,,,2.0,5.0,,1.0,,,Yfs1fH_H7EnYKIyod0eWlA
2.0,,,4.0,,12.0,3.0,2.0,2.0,,,4.0,,,1.0,,,YkKS9jRM-Z80Wn6emYk1Tw
5.0,,,3.0,,5.0,1.0,2.0,,,,3.0,2.0,,,,,YmVh5qjmg4aW4BKdqsbt3Q
9.0,2.0,13.0,2.0,,10.0,8.0,1.0,1.0,1.0,1.0,2.0,7.0,,,,,YncH5zZIF-TK3dUySAcf3w
12.0,1.0,1.0,23.0,,7.0,2.0,4.0,5.0,,,3.0,3.0,,3.0,,,YoJAGCoNk8-kVvZbo9EfMA
8.0,2.0,3.0,6.0,1.0,10.0,6.0,1.0,3.0,1.0,1.0,8.0,,,,,,YoQn8MtOimQbqi839TmeZw
8.0,4.0,,18.0,2.0,8.0,3.0,2.0,5.0,,,13.0,,,,,,YppNZ44TWoibMtzePe5-mA
5.0,1.0,2.0,18.0,,9.0,4.0,1.0,5.0,,,15.0,,,,,,Yq1QXykhsY-v-4mb3PN1Bw
5.0,,5.0,6.0,,6.0,2.0,,,1.0,,3.0,4.0,,,,,YtbzCWR7ONZSRC5cHCpgXw
1.0,,4.0,4.0,,2.0,,1.0,2.0,,,1.0,,,,,,Yx4xqTaak-fP0vKfIziDVw
9.0,2.0,4.0,13.0,,12.0,5.0,3.0,15.0,3.0,1.0,5.0,,,,,,YxHYLaFB4T50qVf7KnRU5Q
11.0,7.0,4.0,13.0,,8.0,7.0,1.0,1.0,,,6.0,3.0,,,,,Z33F5KGv0eMLiz2_8zU5KA
8.0,2.0,5.0,12.0,,6.0,5.0,3.0,3.0,,,5.0,,,3.0,,,Z5LJ4eWblE1RuWUzIKzp0w
10.0,7.0,5.0,11.0,,8.0,4.0,,4.0,,2.0,2.0,1.0,,,,,Z82CwJYOsbURtoIaqqO28Q
35.0,33.0,25.0,11.0,1.0,56.0,32.0,,8.0,,9.0,9.0,6.0,1.0,2.0,,,ZAZPJN4L_cSq6qXSN_U1dg
15.0,7.0,17.0,60.0,,12.0,10.0,2.0,19.0,,,8.0,5.0,,2.0,,,ZDXhjUl-blXQYg71St4ljQ
3.0,,1.0,8.0,1.0,5.0,1.0,,5.0,1.0,,5.0,1.0,,,,,ZE8HebWplPzWV_GN2nucxA
8.0,,2.0,7.0,,1.0,1.0,4.0,1.0,,,1.0,,,1.0,,,ZFvEv4giztl-TXk-28i93g
10.0,5.0,12.0,43.0,4.0,18.0,19.0,3.0,5.0,,,13.0,7.0,,2.0,,,ZGHYt7zeZIqMYnJ5pzkphQ
10.0,2.0,1.0,6.0,,10.0,6.0,3.0,,,,2.0,3.0,,2.0,,,ZHlVMBWx3G_aXkDutCksrQ
10.0,1.0,2.0,8.0,,10.0,1.0,3.0,,,,3.0,2.0,,,,,ZJsMxd3F1VsSNO-2K1GIgg
1.0,,1.0,2.0,2.0,6.0,,,,,,5.0,1.0,,1.0,,,ZON6LCdXOBeq6NCPEYnSgw
3.0,1.0,2.0,5.0,,5.0,1.0,2.0,2.0,,,2.0,1.0,,,,,ZPwCSUHWt8CLGUDxV6VtiA
19.0,10.0,17.0,60.0,3.0,28.0,24.0,,15.0,3.0,,12.0,8.0,,,,,ZUT6yjxUkznwlAUwAJThXg
11.0,10.0,1.0,26.0,2.0,6.0,7.0,1.0,7.0,,,10.0,4.0,,1.0,,,ZWPvvRLh9ezjmYg3Rh2qzQ
22.0,10.0,17.0,34.0,1.0,30.0,11.0,4.0,12.0,3.0,,9.0,6.0,,,,1.0,ZfjXnmtCArEoiowgQrXDsg
8.0,6.0,4.0,45.0,,6.0,5.0,3.0,10.0,1.0,1.0,3.0,,,1.0,,,ZkJ4oTdu0SeJ9Aatv-EAbg
6.0,1.0,4.0,24.0,1.0,14.0,5.0,,7.0,,,4.0,1.0,,1.0,,,Zm47Z_pwcQBme4W2kM_UEg
10.0,2.0,1.0,2.0,1.0,7.0,3.0,6.0,,,,13.0,,,,,,ZnrUs8EANPzMCai-ZXUfHQ
10.0,1.0,4.0,18.0,,,1.0,3.0,1.0,,1.0,5.0,3.0,,,,,Zto-kqV4Xn4FoXs4ZcA6Fg
8.0,2.0,4.0,33.0,3.0,5.0,3.0,,6.0,1.0,2.0,15.0,,,1.0,,,ZwR15di9uEs03euVPq1-pA
16.0,12.0,9.0,9.0,1.0,16.0,10.0,,2.0,3.0,1.0,2.0,9.0,,,,,ZwkABJ3bpYwirX_WPUSpGQ
4.0,1.0,5.0,11.0,,9.0,3.0,1.0,5.0,,,2.0,3.0,,,,,ZwlxV_2CGdhLpMZxuQEABQ
12.0,4.0,28.0,36.0,1.0,17.0,11.0,1.0,12.0,1.0,4.0,5.0,1.0,,,,,_-jI35IyXFN4f_PENuaGig
,,,,,8.0,1.0,,,,,5.0,,,,,,_1yBwS4V57ZmYgoB9s5ing
4.0,,6.0,9.0,1.0,10.0,10.0,,6.0,,1.0,8.0,2.0,,1.0,,,_4lPKYPvjO1cM7YBGHbDJQ
5.0,,4.0,14.0,1.0,7.0,5.0,1.0,13.0,1.0,1.0,9.0,1.0,,,,,_99S24U4pTduqpiJOEMD8w
14.0,3.0,,15.0,1.0,12.0,5.0,2.0,5.0,1.0,1.0,2.0,5.0,,1.0,,,_C-dloWW7NeSov8JPsh9mw
3.0,,5.0,11.0,1.0,18.0,,2.0,5.0,,,6.0,1.0,,,,,_L5ESC4OBWQ5wHttZpmaTQ
13.0,7.0,18.0,15.0,4.0,24.0,7.0,1.0,6.0,3.0,1.0,8.0,3.0,,1.0,,,_LJ2Ub-G-UBQI9pHQvE-bA
9.0,8.0,8.0,45.0,1.0,6.0,4.0,3.0,8.0,1.0,1.0,3.0,1.0,,1.0,,,_L_CFYH3WCUCmUB28IzqUw
6.0,,2.0,9.0,,12.0,1.0,1.0,4.0,,,3.0,2.0,,1.0,,,_NueIRGWjihNGO1KlAFmuA
7.0,1.0,7.0,8.0,,11.0,3.0,,4.0,1.0,,1.0,,,,,,_Q-Iz2fqKUHkFlfMHgGn_w
13.0,7.0,5.0,27.0,3.0,7.0,5.0,,5.0,2.0,2.0,15.0,,,1.0,,,_STHImG2oki4l__TW-LqQw
5.0,,6.0,,,10.0,3.0,3.0,1.0,1.0,,,2.0,,,,,_WV3fWzYBv14eQiNQVPsiw
4.0,,3.0,4.0,,1.0,3.0,3.0,2.0,,,1.0,2.0,,1.0,,,_XPr2FDPSt3JqP3Q3zcavg
13.0,4.0,3.0,20.0,,9.0,7.0,,2.0,1.0,,6.0,2.0,,3.0,,,_XRKbrp7FKZprP1vMoMzNw
5.0,2.0,1.0,7.0,,10.0,,2.0,,,,5.0,1.0,,,,,_YQUK2k2uYSrKXGHQZqZcw
3.0,1.0,3.0,13.0,1.0,4.0,4.0,1.0,2.0,,,5.0,,,1.0,,,_YljbhdiYpVzcjdfkpQJrg
7.0,5.0,6.0,32.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,5.0,2.0,,1.0,,,__RkA6Wl0QdEYJOyOd2kwA
10.0,3.0,,2.0,,7.0,5.0,1.0,9.0,,,13.0,1.0,,,,,_ciG49YPf_DXGxSJ9pVveA
3.0,1.0,2.0,3.0,,7.0,1.0,2.0,,,,1.0,1.0,,,,,_dmAvysRetO4d_qQB6qllw
21.0,5.0,34.0,23.0,3.0,27.0,15.0,,4.0,,2.0,9.0,,,2.0,,1.0,_giy_tSTfJDhbqYi-FajoA
12.0,5.0,2.0,20.0,1.0,6.0,8.0,,1.0,2.0,1.0,1.0,6.0,,,,,_itm6AXcPkCGKUMOT6AY0w
4.0,3.0,2.0,1.0,,11.0,2.0,2.0,,,,2.0,,,,,,_k36cYlKJrJwQ0Ro5MJVIw
23.0,6.0,54.0,37.0,1.0,28.0,19.0,,10.0,6.0,4.0,19.0,7.0,1.0,2.0,,,_lLpHIcc-D9bdstzTXtGQA
28.0,20.0,10.0,37.0,3.0,24.0,17.0,,12.0,3.0,,13.0,3.0,,,,,_myVeoY37OG-I_aebivl_w
13.0,3.0,3.0,21.0,2.0,15.0,3.0,1.0,1.0,,1.0,5.0,,,2.0,,,_oF_tVIrhdcj75FKnUFy3Q
8.0,3.0,15.0,15.0,3.0,13.0,18.0,,3.0,,1.0,16.0,1.0,,1.0,,1.0,_oH-13aWZsmtWHkZcgLoAA
9.0,,16.0,,,7.0,12.0,,,1.0,,1.0,5.0,,,,,_sqL0gzQ7W_l_X6fEqVT6Q
12.0,5.0,13.0,60.0,,10.0,9.0,2.0,13.0,,,6.0,4.0,,2.0,,,_u87JrvnDkDEmKJ8ZgBoPQ
33.0,12.0,22.0,51.0,6.0,32.0,33.0,2.0,28.0,3.0,4.0,20.0,9.0,,1.0,,,_uNuwKSvRqmg0al8BJwthw
6.0,,7.0,25.0,,14.0,11.0,,13.0,1.0,2.0,5.0,1.0,,,,,_vFkAGFg9lAPRxG7gy3dQw
6.0,3.0,9.0,19.0,,7.0,6.0,,5.0,,1.0,5.0,,,,,,_w4gANHG-bRRos8n2aIUeg
17.0,6.0,4.0,29.0,,12.0,9.0,1.0,4.0,1.0,,,7.0,,1.0,,,_yp7RqBlfyzAPGc_c7eSjg
9.0,10.0,3.0,22.0,,10.0,6.0,,3.0,,,9.0,2.0,,,,,a0ZvfHKo5AFOCsH6aE0vdQ
10.0,5.0,15.0,21.0,2.0,6.0,8.0,,7.0,,1.0,3.0,2.0,,,,,a0iOCnbhj_O-8AjoK2mayw
12.0,,20.0,6.0,2.0,7.0,3.0,,4.0,,2.0,2.0,,,1.0,,,a202lR4FGWbohe0o9cGUgQ
,,,2.0,,,1.0,,1.0,,,6.0,,,,,,a7OzCBkqxr6Ek94UbGBu9A
17.0,5.0,14.0,30.0,1.0,24.0,20.0,1.0,3.0,3.0,,19.0,2.0,,3.0,,,a8zs0zfAHa231nGGUutvrQ
10.0,5.0,15.0,21.0,2.0,7.0,8.0,,7.0,,1.0,3.0,2.0,,,,,a9ap769whqOdl0LT3koAig
1.0,,,3.0,,12.0,1.0,,,,,1.0,,,1.0,,,aBq67R3OpSmDl9eHokWglg
2.0,,2.0,2.0,,2.0,,2.0,2.0,,,1.0,,,,,,aHjHADnP0qB0sY2XuRhC-g
30.0,13.0,35.0,28.0,,45.0,20.0,,11.0,,,10.0,5.0,,1.0,,,aKuD6eT3oRNNO97b1sta-w
6.0,,1.0,10.0,,4.0,3.0,3.0,,,,4.0,1.0,,,,,aKwqSE96SH5_ZOkFcFh2Yg
,,,,,,,,,,,1.0,,,,,,aNj0RuvKOvKVd8QsYHrM9g
17.0,2.0,14.0,10.0,2.0,14.0,14.0,,10.0,,2.0,12.0,1.0,,,,,aO5Z3iPYsy2ITzjHfSrZxg
4.0,,1.0,3.0,,10.0,1.0,1.0,,,1.0,6.0,,,,,,aRXhjkQ71aFkUla1nfrkUQ
